user_id,music_id,grade,created_at
80,980,5.0,2022-11-04 10:14:49.173067
80,19,2.5,2022-11-04 10:14:49.173067
80,964,2.5,2022-11-04 10:14:49.173067
80,286,2.0,2022-11-04 10:14:49.173067
80,78,3.5,2022-11-04 10:14:49.173067
80,695,2.0,2022-11-04 10:14:49.173067
80,29,3.0,2022-11-04 10:14:49.173067
81,152,1.0,2022-11-04 10:14:49.173067
81,1373,4.5,2022-11-04 10:14:49.173067
81,885,1.0,2022-11-04 10:14:49.173067
81,956,3.5,2022-11-04 10:14:49.173067
81,971,2.0,2022-11-04 10:14:49.173067
81,173,5.0,2022-11-04 10:14:49.173067
81,1216,3.5,2022-11-04 10:14:49.173067
81,83,2.5,2022-11-04 10:14:49.173067
81,1378,4.5,2022-11-04 10:14:49.173067
81,422,3.5,2022-11-04 10:14:49.173067
81,332,1.5,2022-11-04 10:14:49.173067
81,1378,3.0,2022-11-04 10:14:49.173067
81,1214,3.0,2022-11-04 10:14:49.173067
81,461,3.0,2022-11-04 10:14:49.173067
81,786,3.0,2022-11-04 10:14:49.173067
82,960,2.0,2022-11-04 10:14:49.173067
82,618,3.5,2022-11-04 10:14:49.173067
82,876,1.0,2022-11-04 10:14:49.173067
82,990,2.0,2022-11-04 10:14:49.173067
82,556,2.0,2022-11-04 10:14:49.173067
82,1050,2.5,2022-11-04 10:14:49.173067
82,368,1.5,2022-11-04 10:14:49.173067
82,457,2.0,2022-11-04 10:14:49.173067
82,1206,3.0,2022-11-04 10:14:49.173067
82,248,4.5,2022-11-04 10:14:49.173067
82,510,4.5,2022-11-04 10:14:49.173067
82,1143,2.0,2022-11-04 10:14:49.173067
83,1180,3.5,2022-11-04 10:14:49.173067
83,1114,3.0,2022-11-04 10:14:49.173067
83,33,3.5,2022-11-04 10:14:49.173067
83,237,4.5,2022-11-04 10:14:49.173067
83,375,4.0,2022-11-04 10:14:49.173067
83,1165,1.0,2022-11-04 10:14:49.173067
83,632,3.5,2022-11-04 10:14:49.173067
83,976,1.0,2022-11-04 10:14:49.173067
83,340,5.0,2022-11-04 10:14:49.173067
83,659,3.0,2022-11-04 10:14:49.173067
83,1084,3.0,2022-11-04 10:14:49.173067
83,1046,5.0,2022-11-04 10:14:49.173067
83,1145,4.0,2022-11-04 10:14:49.173067
83,165,3.5,2022-11-04 10:14:49.173067
83,423,1.0,2022-11-04 10:14:49.173067
83,381,3.0,2022-11-04 10:14:49.173067
83,1255,2.5,2022-11-04 10:14:49.173067
83,344,1.0,2022-11-04 10:14:49.173067
84,761,5.0,2022-11-04 10:14:49.173067
84,364,3.5,2022-11-04 10:14:49.173067
84,1232,3.0,2022-11-04 10:14:49.173067
84,802,3.5,2022-11-04 10:14:49.173067
84,726,4.0,2022-11-04 10:14:49.173067
84,689,3.0,2022-11-04 10:14:49.173067
84,134,4.0,2022-11-04 10:14:49.173067
84,184,4.5,2022-11-04 10:14:49.173067
84,1406,5.0,2022-11-04 10:14:49.173067
84,999,1.5,2022-11-04 10:14:49.173067
84,479,4.0,2022-11-04 10:14:49.173067
85,780,4.5,2022-11-04 10:14:49.173067
85,3,4.0,2022-11-04 10:14:49.173067
85,990,3.0,2022-11-04 10:14:49.173067
85,788,3.0,2022-11-04 10:14:49.173067
85,1365,3.0,2022-11-04 10:14:49.173067
85,529,1.5,2022-11-04 10:14:49.173067
85,901,4.0,2022-11-04 10:14:49.173067
85,358,5.0,2022-11-04 10:14:49.173067
85,370,3.0,2022-11-04 10:14:49.173067
85,688,4.5,2022-11-04 10:14:49.173067
85,985,4.5,2022-11-04 10:14:49.173067
85,679,1.5,2022-11-04 10:14:49.173067
85,1197,4.5,2022-11-04 10:14:49.173067
86,298,4.5,2022-11-04 10:14:49.173067
86,1244,3.5,2022-11-04 10:14:49.173067
86,885,4.0,2022-11-04 10:14:49.173067
86,1295,4.0,2022-11-04 10:14:49.173067
86,166,2.0,2022-11-04 10:14:49.173067
86,300,4.0,2022-11-04 10:14:49.173067
86,1407,3.5,2022-11-04 10:14:49.173067
86,416,3.5,2022-11-04 10:14:49.173067
86,766,1.0,2022-11-04 10:14:49.173067
86,543,2.0,2022-11-04 10:14:49.173067
86,1220,3.0,2022-11-04 10:14:49.173067
86,1080,5.0,2022-11-04 10:14:49.173067
86,1419,2.5,2022-11-04 10:14:49.173067
87,1326,4.0,2022-11-04 10:14:49.173067
87,837,2.5,2022-11-04 10:14:49.173067
87,1045,5.0,2022-11-04 10:14:49.173067
87,564,3.0,2022-11-04 10:14:49.173067
87,756,3.0,2022-11-04 10:14:49.173067
87,774,4.0,2022-11-04 10:14:49.173067
87,945,3.5,2022-11-04 10:14:49.173067
87,645,4.5,2022-11-04 10:14:49.173067
87,147,3.0,2022-11-04 10:14:49.173067
87,1296,1.5,2022-11-04 10:14:49.173067
87,821,1.5,2022-11-04 10:14:49.173067
87,150,2.5,2022-11-04 10:14:49.173067
88,634,5.0,2022-11-04 10:14:49.173067
88,430,3.0,2022-11-04 10:14:49.173067
88,404,3.5,2022-11-04 10:14:49.173067
88,1203,4.0,2022-11-04 10:14:49.173067
88,715,1.5,2022-11-04 10:14:49.173067
88,676,1.5,2022-11-04 10:14:49.173067
88,1392,3.0,2022-11-04 10:14:49.173067
88,140,2.0,2022-11-04 10:14:49.173067
88,1101,3.0,2022-11-04 10:14:49.173067
88,1242,1.0,2022-11-04 10:14:49.173067
88,1196,3.0,2022-11-04 10:14:49.173067
89,1206,1.0,2022-11-04 10:14:49.173067
89,1071,2.5,2022-11-04 10:14:49.173067
89,287,1.0,2022-11-04 10:14:49.173067
89,164,3.5,2022-11-04 10:14:49.173067
89,867,3.0,2022-11-04 10:14:49.173067
89,221,2.5,2022-11-04 10:14:49.173067
89,773,1.0,2022-11-04 10:14:49.173067
89,437,4.5,2022-11-04 10:14:49.173067
89,1129,1.0,2022-11-04 10:14:49.173067
89,1074,2.0,2022-11-04 10:14:49.173067
89,221,3.0,2022-11-04 10:14:49.173067
89,264,4.0,2022-11-04 10:14:49.173067
89,1410,1.0,2022-11-04 10:14:49.173067
89,848,3.5,2022-11-04 10:14:49.173067
89,933,4.0,2022-11-04 10:14:49.173067
89,596,4.0,2022-11-04 10:14:49.173067
90,251,4.0,2022-11-04 10:14:49.173067
90,1446,5.0,2022-11-04 10:14:49.173067
90,250,2.5,2022-11-04 10:14:49.173067
90,284,1.0,2022-11-04 10:14:49.173067
90,312,5.0,2022-11-04 10:14:49.173067
90,376,2.0,2022-11-04 10:14:49.173067
90,937,5.0,2022-11-04 10:14:49.173067
90,1345,2.0,2022-11-04 10:14:49.173067
90,452,3.0,2022-11-04 10:14:49.173067
90,421,1.5,2022-11-04 10:14:49.173067
90,275,1.0,2022-11-04 10:14:49.173067
90,1218,1.5,2022-11-04 10:14:49.173067
90,376,4.5,2022-11-04 10:14:49.173067
90,1112,5.0,2022-11-04 10:14:49.173067
90,692,2.0,2022-11-04 10:14:49.173067
91,639,5.0,2022-11-04 10:14:49.173067
91,686,1.5,2022-11-04 10:14:49.173067
91,1318,1.0,2022-11-04 10:14:49.173067
91,1430,3.5,2022-11-04 10:14:49.173067
91,782,4.0,2022-11-04 10:14:49.173067
91,383,4.0,2022-11-04 10:14:49.173067
91,238,3.5,2022-11-04 10:14:49.173067
91,596,1.0,2022-11-04 10:14:49.173067
91,311,5.0,2022-11-04 10:14:49.173067
91,901,1.5,2022-11-04 10:14:49.173067
92,1346,2.0,2022-11-04 10:14:49.173067
92,1298,2.5,2022-11-04 10:14:49.173067
92,936,4.0,2022-11-04 10:14:49.173067
92,1023,2.5,2022-11-04 10:14:49.173067
92,958,2.5,2022-11-04 10:14:49.173067
92,1185,1.0,2022-11-04 10:14:49.173067
92,1372,3.5,2022-11-04 10:14:49.173067
92,91,1.0,2022-11-04 10:14:49.173067
92,848,4.0,2022-11-04 10:14:49.173067
92,1404,2.5,2022-11-04 10:14:49.173067
92,994,5.0,2022-11-04 10:14:49.173067
93,499,1.0,2022-11-04 10:14:49.173067
93,1052,4.5,2022-11-04 10:14:49.173067
93,390,3.0,2022-11-04 10:14:49.173067
93,1109,4.0,2022-11-04 10:14:49.173067
93,1402,4.5,2022-11-04 10:14:49.173067
93,720,3.0,2022-11-04 10:14:49.173067
93,735,2.5,2022-11-04 10:14:49.173067
93,874,3.5,2022-11-04 10:14:49.173067
93,675,4.0,2022-11-04 10:14:49.173067
93,532,4.0,2022-11-04 10:14:49.173067
93,294,4.0,2022-11-04 10:14:49.173067
93,192,2.5,2022-11-04 10:14:49.173067
93,54,3.5,2022-11-04 10:14:49.173067
93,578,3.5,2022-11-04 10:14:49.173067
93,224,1.0,2022-11-04 10:14:49.173067
93,714,2.0,2022-11-04 10:14:49.173067
93,744,3.0,2022-11-04 10:14:49.173067
93,310,1.0,2022-11-04 10:14:49.173067
93,498,1.0,2022-11-04 10:14:49.173067
94,516,1.0,2022-11-04 10:14:49.173067
94,1311,4.0,2022-11-04 10:14:49.173067
94,461,4.5,2022-11-04 10:14:49.173067
94,717,4.0,2022-11-04 10:14:49.173067
94,478,4.5,2022-11-04 10:14:49.173067
94,408,2.5,2022-11-04 10:14:49.173067
94,513,3.0,2022-11-04 10:14:49.173067
94,1191,4.5,2022-11-04 10:14:49.173067
94,989,3.5,2022-11-04 10:14:49.173067
94,241,3.5,2022-11-04 10:14:49.173067
94,537,1.0,2022-11-04 10:14:49.173067
94,420,3.5,2022-11-04 10:14:49.173067
94,17,3.0,2022-11-04 10:14:49.173067
94,1332,3.5,2022-11-04 10:14:49.173067
95,356,3.0,2022-11-04 10:14:49.173067
95,282,1.0,2022-11-04 10:14:49.173067
95,1441,3.5,2022-11-04 10:14:49.173067
95,776,4.0,2022-11-04 10:14:49.173067
95,536,1.5,2022-11-04 10:14:49.173067
95,1369,3.0,2022-11-04 10:14:49.173067
95,628,1.5,2022-11-04 10:14:49.173067
95,66,4.5,2022-11-04 10:14:49.173067
95,897,4.0,2022-11-04 10:14:49.173067
95,347,2.5,2022-11-04 10:14:49.173067
95,805,1.5,2022-11-04 10:14:49.173067
95,1426,1.5,2022-11-04 10:14:49.173067
96,351,5.0,2022-11-04 10:14:49.173067
96,97,1.0,2022-11-04 10:14:49.173067
96,931,2.0,2022-11-04 10:14:49.173067
96,1417,2.5,2022-11-04 10:14:49.173067
96,1383,4.0,2022-11-04 10:14:49.173067
96,1419,1.5,2022-11-04 10:14:49.173067
96,1090,1.5,2022-11-04 10:14:49.173067
96,260,3.0,2022-11-04 10:14:49.173067
96,932,2.0,2022-11-04 10:14:49.173067
96,428,4.0,2022-11-04 10:14:49.173067
96,1001,2.5,2022-11-04 10:14:49.173067
96,91,4.5,2022-11-04 10:14:49.173067
96,19,2.0,2022-11-04 10:14:49.173067
96,1229,3.5,2022-11-04 10:14:49.173067
96,542,4.0,2022-11-04 10:14:49.173067
96,122,3.5,2022-11-04 10:14:49.173067
97,184,1.5,2022-11-04 10:14:49.173067
97,1441,3.0,2022-11-04 10:14:49.173067
97,1328,1.0,2022-11-04 10:14:49.173067
97,318,3.5,2022-11-04 10:14:49.173067
97,1301,2.0,2022-11-04 10:14:49.173067
97,604,3.0,2022-11-04 10:14:49.173067
97,141,2.5,2022-11-04 10:14:49.173067
97,459,1.0,2022-11-04 10:14:49.173067
97,404,4.0,2022-11-04 10:14:49.173067
97,521,4.0,2022-11-04 10:14:49.173067
98,638,4.5,2022-11-04 10:14:49.173067
98,944,1.0,2022-11-04 10:14:49.173067
98,1050,5.0,2022-11-04 10:14:49.173067
98,458,1.5,2022-11-04 10:14:49.173067
98,265,1.5,2022-11-04 10:14:49.173067
98,400,5.0,2022-11-04 10:14:49.173067
98,1241,2.0,2022-11-04 10:14:49.173067
98,989,2.0,2022-11-04 10:14:49.173067
98,1447,5.0,2022-11-04 10:14:49.173067
98,251,2.0,2022-11-04 10:14:49.173067
98,1332,1.0,2022-11-04 10:14:49.173067
98,381,2.0,2022-11-04 10:14:49.173067
98,759,4.5,2022-11-04 10:14:49.173067
98,845,3.5,2022-11-04 10:14:49.173067
98,508,3.5,2022-11-04 10:14:49.173067
98,717,3.0,2022-11-04 10:14:49.173067
98,1136,3.5,2022-11-04 10:14:49.173067
99,231,1.5,2022-11-04 10:14:49.173067
99,667,5.0,2022-11-04 10:14:49.173067
99,94,5.0,2022-11-04 10:14:49.173067
99,1408,2.0,2022-11-04 10:14:49.173067
99,411,4.0,2022-11-04 10:14:49.173067
99,12,1.0,2022-11-04 10:14:49.173067
99,1303,2.5,2022-11-04 10:14:49.173067
99,734,4.5,2022-11-04 10:14:49.173067
99,780,4.5,2022-11-04 10:14:49.173067
99,1180,2.5,2022-11-04 10:14:49.173067
99,41,4.5,2022-11-04 10:14:49.173067
99,438,2.5,2022-11-04 10:14:49.173067
99,670,3.0,2022-11-04 10:14:49.173067
99,1319,4.5,2022-11-04 10:14:49.173067
99,949,5.0,2022-11-04 10:14:49.173067
100,896,5.0,2022-11-04 10:14:49.173067
100,59,5.0,2022-11-04 10:14:49.173067
100,1147,4.0,2022-11-04 10:14:49.173067
100,963,2.5,2022-11-04 10:14:49.173067
100,1410,2.0,2022-11-04 10:14:49.173067
100,371,4.0,2022-11-04 10:14:49.173067
100,330,2.0,2022-11-04 10:14:49.173067
100,763,3.0,2022-11-04 10:14:49.173067
100,1372,3.5,2022-11-04 10:14:49.173067
100,537,3.0,2022-11-04 10:14:49.173067
100,1367,2.0,2022-11-04 10:14:49.173067
100,1397,4.0,2022-11-04 10:14:49.173067
100,508,4.5,2022-11-04 10:14:49.173067
100,442,4.0,2022-11-04 10:14:49.173067
100,920,3.0,2022-11-04 10:14:49.173067
1,1,4,2022-11-06T12:40:47.344800Z
1,7,5,2022-11-06T12:41:26.661507Z
1,8,5,2022-11-06T23:55:48.061888Z
suin,1026,5,2022-11-07T10:13:09.155429Z
suin,75,5,2022-11-07T10:13:10.557541Z
suin,51,3,2022-11-07T10:14:30.788600Z
suin,367,4,2022-11-07T10:14:33.480206Z
suin,1063,5,2022-11-07T10:48:50.596640Z
suin,606,5,2022-11-07T10:48:51.731802Z
asdf,1450,4,2022-11-07T12:00:14.731938Z
suin,1059,2,2022-11-07T12:19:28.356297Z
suin,1140,5,2022-11-07T12:19:29.608881Z
suin,1430,4,2022-11-07T12:20:12.189640Z
a,427,4,2022-11-07T14:04:16.816077Z
a,276,4,2022-11-07T14:04:18.436476Z
a,1440,2,2022-11-07T14:17:57.550423Z
a,703,5,2022-11-07T14:18:10.651871Z
c,372,4,2022-11-07T15:59:59.719403Z
